query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NMB	A	3BIW	H	0.332037	18.275667
3NMB	A	1W0O	A	0.332815	61.951594
3NMB	A	1W0P	A	0.332857	62.561969
3NMB	A	2UZX	D	0.333110	43.783559
3NMB	A	3R05	A	0.333330	84.291162
3NMB	A	3OBT	A	0.333347	26.907248
3NMB	A	2UZX	B	0.333762	43.737855
3NMB	A	2OVW	C	0.334587	25.416530
3NMB	A	4F3D	A	0.334940	35.341194
3NMB	A	3RMX	D	0.335056	27.802878
3NMB	A	1A8D	A	0.335081	30.512293
3NMB	A	2OVW	B	0.335161	25.455844
3NMB	A	1AF9	A	0.335335	29.765752
3NMB	A	3ECQ	B	0.335411	95.509162
3NMB	A	1FV3	B	0.335685	30.561414
3NMB	A	2YG1	A	0.335762	26.514147
3NMB	A	3U1X	A	0.336104	18.055470
3NMB	A	1FV3	A	0.336355	30.000000
3NMB	A	2WQZ	C	0.336622	18.220867
3NMB	A	1FV2	A	0.336653	30.692019
3NMB	A	2OVW	D	0.336875	25.573424
3NMB	A	1SHY	B	0.337139	35.213634
3NMB	A	3R4U	A	0.337141	31.670175
3NMB	A	3N7K	A	0.337548	31.128765
3NMB	A	3VKF	C	0.337554	18.384776
3NMB	A	2A5Z	B	0.337934	19.672316
3NMB	A	3CS0	A	0.338159	25.298221
3NMB	A	1S1D	A	0.338464	24.738634
3NMB	A	3RMY	B	0.338674	27.440845
3NMB	A	3N7J	A	0.339023	27.129320
3NMB	A	4E9K	A	0.339111	19.697716
3NMB	A	2OVW	A	0.339438	25.612497
3NMB	A	3RWK	X	0.339454	37.255872
3NMB	A	3HMY	A	0.339825	29.410882
3NMB	A	3HN1	A	0.340247	29.342802
3NMB	A	3UGH	A	0.340475	40.755368
3NMB	A	4AFQ	A	0.341160	18.627936
3NMB	A	4F3A	A	0.341473	35.721142
3NMB	A	1VAV	B	0.341495	19.104973
3NMB	A	3MH7	A	0.341806	25.729361
3NMB	A	3UAJ	B	0.341893	30.757113
3NMB	A	3R4U	B	0.341914	31.701735
3NMB	A	2R1D	H	0.342185	18.303005
3NMB	A	1C4R	H	0.342194	18.330303
3NMB	A	3UJQ	A	0.342436	21.633308
3NMB	A	1S18	A	0.342561	25.099801
3NMB	A	4F30	A	0.342984	36.193922
3NMB	A	3OVW	B	0.343049	26.000000
3NMB	A	2VXR	A	0.343056	29.461840
3NMB	A	4FFF	D	0.343461	37.469988
3NMB	A	3RMY	A	0.343494	27.748874
3NMB	A	2IN5	A	0.343994	19.672316
3NMB	A	1EG1	C	0.344277	25.079872
3NMB	A	1FLG	B	0.344289	45.287967
3NMB	A	1J1T	A	0.344441	20.223748
3NMB	A	3UJO	A	0.344487	21.817424
3NMB	A	1C4R	C	0.344755	18.411953
3NMB	A	2R1D	E	0.344755	18.411953
3NMB	A	3AL8	A	0.344854	37.040518
3NMB	A	3SIT	A	0.345049	18.220867
3NMB	A	3RMX	A	0.345125	28.017851
3NMB	A	1OVW	C	0.345252	26.153394
3NMB	A	4FWW	A	0.345324	33.763886
3NMB	A	1FLG	A	0.345515	45.836667
3NMB	A	2R1D	F	0.345539	18.466185
3NMB	A	3FSN	B	0.345676	35.665109
3NMB	A	3H3L	B	0.345676	18.547237
3NMB	A	1OVW	D	0.345922	26.153394
3NMB	A	2ZAA	A	0.346105	19.899749
3NMB	A	3OU0	A	0.346108	25.337719
3NMB	A	3R4S	A	0.346124	32.109189
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NMD	A	3NMD	A	0.000000	0.000000
3NMD	A	3UF1	B	0.002542	35.199432
3NMD	A	3NMD	D	0.002803	2.236068
3NMD	A	2W6B	A	0.002843	2.449490
3NMD	A	3NMD	E	0.002969	2.449490
3NMD	A	3NMD	B	0.003149	3.162278
3NMD	A	3CVE	A	0.003438	14.212670
3NMD	A	3NMD	C	0.003665	3.162278
3NMD	A	3UF1	A	0.004038	34.539832
3NMD	A	3UF1	D	0.004825	36.110940
3NMD	A	2E7S	C	0.004938	55.317267
3NMD	A	3O0Z	A	0.004962	73.020545
3NMD	A	3CVE	D	0.005515	12.165525
3NMD	A	3CVF	D	0.006029	18.193405
3NMD	A	3O0Z	C	0.006192	87.521426
3NMD	A	2EFL	A	0.006245	111.566124
3NMD	A	2EFK	A	0.006302	104.024036
3NMD	A	2XNX	N	0.006721	42.860238
3NMD	A	2E7S	J	0.006887	46.346521
3NMD	A	3CVE	C	0.006948	13.341664
3NMD	A	3UF1	C	0.006971	32.171416
3NMD	A	2E7S	E	0.007064	63.245553
3NMD	A	3CVF	B	0.007090	18.193405
3NMD	A	3TRT	A	0.007149	19.261360
3NMD	A	3U2Y	L	0.007224	9.380832
3NMD	A	1G1I	A	0.007238	9.486833
3NMD	A	2E7S	O	0.007520	64.218377
3NMD	A	2V1Y	B	0.007640	60.761830
3NMD	A	3TRT	B	0.007986	10.344080
3NMD	A	3LT6	B	0.008067	11.401754
3NMD	A	3O0Z	B	0.008106	67.268120
3NMD	A	2XND	M	0.008213	9.165151
3NMD	A	2E7S	D	0.008236	62.225397
3NMD	A	2IIU	B	0.008345	64.467046
3NMD	A	1SKV	D	0.008372	5.196152
3NMD	A	2XOK	M	0.008712	8.366600
3NMD	A	2XOK	N	0.008712	8.366600
3NMD	A	2E7S	M	0.008714	59.152346
3NMD	A	2OLT	B	0.008849	63.827894
3NMD	A	3F89	A	0.008870	30.182777
3NMD	A	1Y2O	B	0.008958	88.938181
3NMD	A	2XND	P	0.009057	8.602325
3NMD	A	1Y2O	A	0.009146	92.854725
3NMD	A	3CVE	B	0.009155	15.362291
3NMD	A	2ZXX	A	0.009229	8.185353
3NMD	A	3NKZ	B	0.009234	13.747727
3NMD	A	3ZRY	P	0.009298	11.135529
3NMD	A	1X04	A	0.009333	60.720672
3NMD	A	3MQ7	F	0.009352	35.242020
3NMD	A	3CAZ	A	0.009412	78.701969
3NMD	A	3ZRY	O	0.009425	10.246951
3NMD	A	3ZRY	R	0.009425	10.246951
3NMD	A	3ZRY	S	0.009425	10.246951
3NMD	A	2XOK	S	0.009449	11.000000
3NMD	A	1PFI	A	0.009492	7.745967
3NMD	A	3HLS	B	0.009520	4.123106
3NMD	A	2XND	Q	0.009554	7.745967
3NMD	A	2X7R	E	0.009555	7.071068
3NMD	A	3ZRY	J	0.009590	9.380832
3NMD	A	3ZRY	K	0.009590	9.380832
3NMD	A	3ZRY	M	0.009590	9.380832
3NMD	A	3ZRY	N	0.009590	9.380832
3NMD	A	3I2W	B	0.009694	106.268528
3NMD	A	3CVF	C	0.009771	22.203603
3NMD	A	3ZRY	Q	0.009776	10.392305
3NMD	A	3ZRY	L	0.009799	8.544004
3NMD	A	2XND	J	0.009802	7.874008
3NMD	A	3LBX	A	0.009817	52.649786
3NMD	A	3HLS	G	0.009822	4.358899
3NMD	A	3HLS	H	0.009822	4.358899
3NMD	A	3O0Z	D	0.009854	78.396428
3NMD	A	2IIU	C	0.009862	63.663176
3NMD	A	2XOK	K	0.009875	9.273618
3NMD	A	2Z0N	A	0.010160	76.785415
3NMD	A	3TUL	A	0.010263	46.701178
3NMD	A	2XOK	R	0.010325	9.433981
3NMD	A	2XOK	O	0.010325	9.433981
3NMD	A	3CVF	A	0.010367	18.303005
3NMD	A	3DYJ	A	0.010459	115.000000
3NMD	A	2XOK	L	0.010509	7.681146
3NMD	A	2XNX	M	0.010568	41.412558
3NMD	A	3MQ7	J	0.010587	33.406586
3NMD	A	1KD8	D	0.010593	11.180340
3NMD	A	2E7S	B	0.010665	58.163562
3NMD	A	2R9I	A	0.010699	8.426150
3NMD	A	3R84	I	0.010795	12.041595
3NMD	A	3NKZ	C	0.010802	11.916375
3NMD	A	2E7S	S	0.010858	59.169249
3NMD	A	3HLS	A	0.010864	4.582576
3NMD	A	2OU1	F	0.010890	8.544004
3NMD	A	2OU1	B	0.010890	8.544004
3NMD	A	2XND	N	0.010899	8.000000
3NMD	A	3DYJ	B	0.010906	116.030168
3NMD	A	3MQ7	D	0.010954	35.298725
3NMD	A	3MQ7	B	0.010954	35.298725
3NMD	A	3MQ7	G	0.010954	35.298725
3NMD	A	3MQ7	L	0.010954	35.298725
3NMD	A	2E7S	T	0.010968	49.759421
3NMD	A	2XOK	P	0.011011	11.224972
3NMD	A	3MQ7	A	0.011026	36.249138
3NMD	B	3NMD	B	0.000000	0.000000
3NMD	B	3NMD	D	0.001896	2.645751
3NMD	B	3NMD	E	0.001937	3.464102
3NMD	B	3NMD	C	0.002515	4.472136
3NMD	B	2W6B	A	0.002963	2.449490
3NMD	B	3CVE	A	0.002997	16.309506
3NMD	B	3NMD	A	0.003149	3.162278
3NMD	B	3CVE	D	0.003493	14.071247
3NMD	B	2E7S	C	0.003550	57.428216
3NMD	B	3O0Z	A	0.003583	75.139870
3NMD	B	3UF1	B	0.003711	37.429935
3NMD	B	3O0Z	C	0.004293	89.621426
3NMD	B	3CVF	B	0.004558	20.124612
3NMD	B	2E7S	E	0.004747	65.314623
3NMD	B	3CVF	D	0.004799	20.223748
3NMD	B	2E7S	J	0.004920	48.414874
3NMD	B	3TRT	A	0.005156	21.236761
3NMD	B	3LT6	B	0.005608	13.190906
3NMD	B	2E7S	O	0.005619	66.302338
3NMD	B	3CVE	C	0.005655	15.297059
3NMD	B	3UF1	A	0.005693	36.783148
3NMD	B	2E7S	D	0.005723	64.280635
3NMD	B	2EFL	A	0.005849	113.723349
3NMD	B	3MQ7	F	0.005870	37.202150
3NMD	B	2E7S	M	0.006045	61.196405
3NMD	B	2V1Y	B	0.006295	62.864935
3NMD	B	3O0Z	B	0.006464	69.361373
3NMD	B	2EFK	A	0.006822	106.212052
3NMD	B	2XND	M	0.006828	10.954451
3NMD	B	2X7R	E	0.006843	8.485281
3NMD	B	3UF1	D	0.007414	38.392708
3NMD	B	3TUL	A	0.007419	48.713448
3NMD	B	2XOK	M	0.007419	10.099505
3NMD	B	2XOK	N	0.007419	10.099505
3NMD	B	3F89	A	0.007494	32.233523
3NMD	B	2E7S	T	0.007562	51.749396
3NMD	B	3CVF	A	0.007568	20.174241
3NMD	B	3TRT	B	0.007692	12.288206
3NMD	B	3ZRY	P	0.007745	12.961481
3NMD	B	2XNX	N	0.007943	45.066617
3NMD	B	3ZRY	S	0.007954	12.041595
3NMD	B	3ZRY	O	0.007954	12.041595
3NMD	B	3ZRY	R	0.007954	12.041595
3NMD	B	3CVE	B	0.008002	17.320508
3NMD	B	2E7S	S	0.008018	61.196405
3NMD	B	3CVF	C	0.008025	24.186773
3NMD	B	3ZRY	Q	0.008105	12.165525
3NMD	B	2XND	Q	0.008141	9.380832
3NMD	B	3ZRY	M	0.008206	11.135529
3NMD	B	3ZRY	J	0.008206	11.135529
3NMD	B	3ZRY	K	0.008206	11.135529
3NMD	B	3ZRY	N	0.008206	11.135529
3NMD	B	2XOK	S	0.008223	12.845233
3NMD	B	2E7S	B	0.008261	60.207973
3NMD	B	3MQ7	A	0.008277	38.236109
3NMD	B	3MQ7	C	0.008277	38.236109
3NMD	B	2XND	P	0.008316	10.392305
3NMD	B	3MQ7	J	0.008348	35.411862
3NMD	B	3HLS	B	0.008356	4.358899
3NMD	B	2V71	B	0.008363	101.222527
3NMD	B	1G1I	A	0.008382	7.483315
3NMD	B	3LBX	A	0.008468	54.735729
3NMD	B	3ZRY	L	0.008507	10.246951
3NMD	B	3MQ7	I	0.008519	37.282704
3NMD	B	3MQ7	H	0.008519	37.282704
3NMD	B	3MQ7	K	0.008519	37.282704
3NMD	B	3UF1	C	0.008666	34.394767
3NMD	B	3MQ7	B	0.008757	37.309516
3NMD	B	3MQ7	D	0.008757	37.309516
3NMD	B	3MQ7	G	0.008757	37.309516
3NMD	B	3MQ7	L	0.008757	37.309516
3NMD	B	3HLS	G	0.008797	5.000000
3NMD	B	3HLS	H	0.008797	5.000000
3NMD	B	3U2Y	L	0.008799	11.489125
3NMD	B	3O0Z	D	0.008829	80.510869
3NMD	B	2XOK	K	0.008837	11.045361
3NMD	B	2XNX	M	0.008845	43.462628
3NMD	B	3MQC	A	0.008855	38.301436
3NMD	B	3MQC	B	0.008855	38.301436
3NMD	B	3MQC	C	0.008855	38.301436
3NMD	B	3MQC	D	0.008855	38.301436
3NMD	B	2R9I	A	0.009065	10.049876
3NMD	B	2XOK	O	0.009080	11.180340
3NMD	B	2XOK	R	0.009080	11.180340
3NMD	B	2XND	J	0.009172	9.591663
3NMD	B	1KD8	D	0.009337	9.000000
3NMD	B	2X7R	D	0.009357	5.385165
3NMD	B	2IIU	B	0.009415	66.663333
3NMD	B	2E7S	L	0.009432	59.228372
3NMD	B	2V71	A	0.009444	96.291225
3NMD	B	3MQ7	E	0.009487	37.282704
3NMD	B	3MKX	C	0.009594	43.185646
3NMD	B	3NWH	C	0.009594	43.185646
3NMD	B	2XOK	L	0.009680	9.327379
3NMD	B	2XOK	P	0.009788	13.038405
3NMD	B	1X04	A	0.009828	62.888791
3NMD	B	3HLS	A	0.009840	5.196152
3NMD	B	2OCY	B	0.009887	79.460682
3NMD	B	2E7S	K	0.009890	63.079315
3NMD	B	3HLS	E	0.010014	4.690416
3NMD	C	3NMD	C	0.000000	0.000000
3NMD	C	3NMD	E	0.000520	1.414214
3NMD	C	3NMD	D	0.000583	2.236068
3NMD	C	3CVE	A	0.000990	12.247449
3NMD	C	3CVF	D	0.001436	16.093477
3NMD	C	3CVE	C	0.001885	11.135529
3NMD	C	3UF1	B	0.001960	33.421550
3NMD	C	3CVE	D	0.002026	10.099505
3NMD	C	3O0Z	C	0.002037	85.603738
3NMD	C	3O0Z	A	0.002058	71.147734
3NMD	C	2E7S	C	0.002173	53.441557
3NMD	C	2W6B	A	0.002238	3.464102
3NMD	C	3CVF	B	0.002333	16.093477
3NMD	C	2E7S	J	0.002476	44.384682
3NMD	C	3NMD	B	0.002515	4.472136
3NMD	C	3LT6	B	0.002867	9.165151
3NMD	C	2E7S	E	0.002956	61.318839
3NMD	C	2E7S	O	0.002978	62.273590
3NMD	C	2E7S	D	0.003022	60.249481
3NMD	C	3TRT	A	0.003075	17.233688
3NMD	C	3F89	A	0.003374	28.124722
3NMD	C	2EFL	A	0.003476	109.713263
3NMD	C	3NMD	A	0.003665	3.162278
3NMD	C	2X7R	E	0.003701	4.690416
3NMD	C	2XNX	N	0.003816	40.975602
3NMD	C	3CVF	C	0.003859	20.074860
3NMD	C	2E7S	M	0.003860	57.192657
3NMD	C	3CVF	A	0.003901	16.093477
3NMD	C	2V1Y	B	0.003951	58.855756
3NMD	C	3MQ7	F	0.004180	33.226495
3NMD	C	3UF1	A	0.004203	32.817678
3NMD	C	2EFK	A	0.004277	102.200783
3NMD	C	2XNX	M	0.004301	39.357337
3NMD	C	3CVE	B	0.004395	13.266499
3NMD	C	3MQ7	J	0.004511	31.336879
3NMD	C	3CAZ	A	0.004543	76.759364
3NMD	C	1KD8	D	0.004690	12.609520
3NMD	C	3MQ7	H	0.004935	33.226495
3NMD	C	3MQ7	I	0.004935	33.226495
3NMD	C	3MQ7	K	0.004935	33.226495
3NMD	C	3O0Z	D	0.005073	76.459139
3NMD	C	3O0Z	B	0.005076	65.398777
3NMD	C	3TRT	B	0.005102	8.426150
3NMD	C	3MQ7	A	0.005161	34.205263
3NMD	C	3MQ7	C	0.005161	34.205263
3NMD	C	3MQ7	L	0.005174	33.256578
3NMD	C	3MQ7	B	0.005174	33.256578
3NMD	C	3MQ7	D	0.005174	33.256578
3NMD	C	3MQ7	G	0.005174	33.256578
3NMD	C	3MQC	B	0.005258	34.249088
3NMD	C	3MQC	A	0.005258	34.249088
3NMD	C	3MQC	C	0.005258	34.249088
3NMD	C	3MQC	D	0.005258	34.249088
3NMD	C	2OCY	B	0.005287	75.379042
3NMD	C	2V71	B	0.005329	97.200823
3NMD	C	2E7S	S	0.005474	57.192657
3NMD	C	2E7S	T	0.005564	47.770284
3NMD	C	2ZXX	A	0.005680	6.244998
3NMD	C	2E7S	B	0.005686	56.204982
3NMD	C	3MQ7	E	0.005690	33.226495
3NMD	C	3DYJ	A	0.005705	113.079618
3NMD	C	3UF1	D	0.005754	34.438351
3NMD	C	2V71	A	0.005773	92.249661
3NMD	C	3I2W	B	0.005809	104.379117
3NMD	C	3FX0	A	0.005814	8.062258
3NMD	C	3LBX	A	0.005883	50.734604
3NMD	C	2IIU	B	0.005914	62.625873
3NMD	C	3R84	I	0.006010	9.949874
3NMD	C	3DYJ	B	0.006109	114.109596
3NMD	C	3NWH	C	0.006186	39.153544
3NMD	C	3MKX	C	0.006186	39.153544
3NMD	C	3TUL	A	0.006230	44.777226
3NMD	C	1G1I	A	0.006272	11.135529
3NMD	C	2R9I	A	0.006294	6.403124
3NMD	C	2E7S	L	0.006303	55.208695
3NMD	C	3HLS	H	0.006362	3.605551
3NMD	C	3HLS	G	0.006362	3.605551
3NMD	C	2XOK	K	0.006387	7.348469
3NMD	C	3HLS	B	0.006452	3.872983
3NMD	C	2XOK	S	0.006465	9.110434
3NMD	C	2XOK	M	0.006501	6.633250
3NMD	C	2XOK	N	0.006501	6.633250
3NMD	C	1URU	A	0.006503	92.817024
3NMD	C	2X7R	D	0.006521	3.605551
3NMD	C	3ZRY	P	0.006560	9.273618
3NMD	C	2OU1	B	0.006649	6.557439
3NMD	C	2OU1	F	0.006649	6.557439
3NMD	C	2XND	M	0.006650	7.483315
3NMD	C	2OLT	B	0.006660	62.000000
3NMD	C	3CAZ	B	0.006743	76.046039
3NMD	C	3LT6	A	0.006797	4.123106
3NMD	C	2E7S	K	0.006847	59.067758
3NMD	C	3ZRY	R	0.006854	8.426150
3NMD	C	3SOG	A	0.006876	98.453034
3NMD	C	1SKV	A	0.006902	4.000000
3NMD	C	1JQ2	B	0.006903	16.370706
3NMD	C	3R84	U	0.006907	10.099505
3NMD	C	2E7S	I	0.006944	52.402290
3NMD	C	3FB2	A	0.006964	58.352378
3NMD	C	2XOK	O	0.006995	7.549834
3NMD	D	3NMD	D	0.000000	0.000000
3NMD	D	3NMD	C	0.000583	2.236068
3NMD	D	3NMD	E	0.001126	1.732051
3NMD	D	3CVE	A	0.001485	14.247807
3NMD	D	3O0Z	A	0.001891	73.109507
3NMD	D	3NMD	B	0.001896	2.645751
3NMD	D	3UF1	B	0.001941	35.383612
3NMD	D	3CVF	D	0.002240	18.110770
3NMD	D	3CVE	D	0.002247	12.041595
3NMD	D	2E7S	C	0.002362	55.416604
3NMD	D	2W6B	A	0.002521	2.236068
3NMD	D	3CVF	B	0.002604	18.055470
3NMD	D	3NMD	A	0.002803	2.236068
3NMD	D	3O0Z	C	0.002890	87.607077
3NMD	D	2E7S	J	0.003115	46.378875
3NMD	D	2E7S	E	0.003372	63.300869
3NMD	D	3UF1	A	0.003526	34.727511
3NMD	D	3CVE	C	0.003588	13.228757
3NMD	D	2EFL	A	0.003691	111.687063
3NMD	D	2E7S	O	0.003794	64.272856
3NMD	D	3TRT	A	0.003991	19.235384
3NMD	D	3LT6	B	0.004090	11.180340
3NMD	D	2X7R	E	0.004155	6.403124
3NMD	D	2E7S	D	0.004227	62.265560
3NMD	D	2E7S	M	0.004443	59.177699
3NMD	D	2XNX	N	0.004520	42.965102
3NMD	D	2EFK	A	0.004524	104.172933
3NMD	D	3CVE	B	0.004881	15.198684
3NMD	D	3F89	A	0.004957	30.166206
3NMD	D	3MQ7	F	0.005175	35.227830
3NMD	D	2V1Y	B	0.005176	60.868711
3NMD	D	3CVF	A	0.005200	18.110770
3NMD	D	3O0Z	B	0.005319	67.364679
3NMD	D	3MQ7	J	0.005438	33.331667
3NMD	D	3UF1	D	0.005702	36.373067
3NMD	D	3CVF	C	0.005747	22.135944
3NMD	D	3TRT	B	0.005825	10.295630
3NMD	D	3CAZ	A	0.005844	78.771822
3NMD	D	2XOK	N	0.005960	8.185353
3NMD	D	3O0Z	D	0.005987	78.453808
3NMD	D	2XNX	M	0.006127	41.400483
3NMD	D	2XOK	K	0.006135	9.000000
3NMD	D	2R9I	A	0.006152	8.000000
3NMD	D	3ZRY	P	0.006212	11.000000
3NMD	D	2E7S	S	0.006224	59.177699
3NMD	D	2E7S	T	0.006227	49.749372
3NMD	D	2XND	M	0.006232	9.110434
3NMD	D	3MQ7	L	0.006267	35.256205
3NMD	D	3MQ7	B	0.006267	35.256205
3NMD	D	3MQ7	D	0.006267	35.256205
3NMD	D	3MQ7	G	0.006267	35.256205
3NMD	D	3MQ7	C	0.006302	36.207734
3NMD	D	3MQ7	A	0.006302	36.207734
3NMD	D	3MQC	A	0.006365	36.249138
3NMD	D	3MQC	B	0.006365	36.249138
3NMD	D	3MQC	C	0.006365	36.249138
3NMD	D	3MQC	D	0.006365	36.249138
3NMD	D	2XOK	S	0.006380	10.862780
3NMD	D	1G1I	A	0.006390	9.219544
3NMD	D	2V71	B	0.006426	99.201814
3NMD	D	3ZRY	R	0.006445	10.099505
3NMD	D	2E7S	B	0.006446	58.189346
3NMD	D	3MQ7	H	0.006551	35.256205
3NMD	D	3MQ7	I	0.006551	35.256205
3NMD	D	3MQ7	K	0.006551	35.256205
3NMD	D	2XOK	O	0.006577	9.165151
3NMD	D	2XOK	R	0.006577	9.165151
3NMD	D	3I2W	B	0.006611	106.367288
3NMD	D	2V71	A	0.006611	94.239058
3NMD	D	3LBX	A	0.006622	52.716221
3NMD	D	3HLS	B	0.006721	3.464102
3NMD	D	3ZRY	M	0.006722	9.219544
3NMD	D	3ZRY	J	0.006722	9.219544
3NMD	D	3ZRY	K	0.006722	9.219544
3NMD	D	3ZRY	N	0.006722	9.219544
3NMD	D	3UF1	C	0.006764	32.372828
3NMD	D	1KD8	D	0.006803	10.770330
3NMD	D	3DYJ	B	0.006852	116.094789
3NMD	D	2XOK	M	0.006874	8.306624
3NMD	D	3DYJ	A	0.006892	115.082579
3NMD	D	3HLS	H	0.006895	3.741657
3NMD	D	3HLS	G	0.006895	3.741657
3NMD	D	2OCY	B	0.006903	77.401550
3NMD	D	2XND	Q	0.006916	7.549834
3NMD	D	3U2Y	L	0.006949	9.539392
3NMD	D	3TUL	A	0.006951	46.754679
3NMD	D	2XOK	L	0.006968	7.348469
3NMD	D	3ZRY	L	0.007050	8.366600
3NMD	D	2XOK	P	0.007100	11.000000
3NMD	D	2E7S	L	0.007122	57.192657
3NMD	D	2IIU	B	0.007133	64.629715
3NMD	D	3ZRY	O	0.007312	10.198039
3NMD	D	3ZRY	S	0.007312	10.198039
3NMD	D	3HLS	F	0.007341	3.605551
3NMD	D	3MQ7	E	0.007406	35.256205
3NMD	D	2ZXX	A	0.007438	8.124038
3NMD	D	3FX0	A	0.007475	10.000000
3NMD	D	3MKX	C	0.007481	41.158231
3NMD	D	3NWH	C	0.007481	41.158231
3NMD	D	1Y2O	B	0.007628	89.101066
3NMD	E	3NMD	E	0.000000	0.000000
3NMD	E	3NMD	C	0.000520	1.414214
3NMD	E	3CVE	A	0.000577	13.190906
3NMD	E	3NMD	D	0.001126	1.732051
3NMD	E	2W6B	A	0.001528	2.449490
3NMD	E	3CVE	C	0.001661	12.083046
3NMD	E	3UF1	B	0.001672	34.394767
3NMD	E	3CVE	D	0.001854	11.045361
3NMD	E	3CVF	D	0.001890	17.117243
3NMD	E	3NMD	B	0.001937	3.464102
3NMD	E	2E7S	C	0.001986	54.424259
3NMD	E	3O0Z	A	0.002017	72.138755
3NMD	E	3O0Z	C	0.002171	86.602540
3NMD	E	2E7S	J	0.002292	45.365185
3NMD	E	3LT6	B	0.002776	10.099505
3NMD	E	3CVF	B	0.002874	17.117243
3NMD	E	2E7S	E	0.002879	62.305698
3NMD	E	3TRT	A	0.002903	18.193405
3NMD	E	2E7S	O	0.002920	63.261363
3NMD	E	3NMD	A	0.002969	2.449490
3NMD	E	2E7S	D	0.002970	61.237244
3NMD	E	3F89	A	0.003312	29.103264
3NMD	E	3UF1	A	0.003342	33.749074
3NMD	E	2XNX	N	0.003427	41.940434
3NMD	E	2EFL	A	0.003649	110.711336
3NMD	E	2V1Y	B	0.003722	59.833101
3NMD	E	2E7S	M	0.003864	58.180753
3NMD	E	3MQ7	F	0.004130	34.205263
3NMD	E	3CVE	B	0.004352	14.212670
3NMD	E	3CVF	C	0.004494	21.095023
3NMD	E	2X7R	E	0.004568	5.656854
3NMD	E	1KD8	D	0.004584	11.618950
3NMD	E	3CVF	A	0.004597	17.117243
3NMD	E	2XNX	M	0.004676	40.360872
3NMD	E	3O0Z	B	0.004747	66.370174
3NMD	E	2EFK	A	0.004853	103.213371
3NMD	E	3MQ7	H	0.004933	34.205263
3NMD	E	3MQ7	I	0.004933	34.205263
3NMD	E	3MQ7	K	0.004933	34.205263
3NMD	E	3MQ7	J	0.004942	32.341923
3NMD	E	3MQ7	B	0.005172	34.234486
3NMD	E	3MQ7	G	0.005172	34.234486
3NMD	E	3MQ7	L	0.005172	34.234486
3NMD	E	3MQ7	D	0.005172	34.234486
3NMD	E	3TRT	B	0.005174	9.327379
3NMD	E	3MQ7	A	0.005186	35.185224
3NMD	E	3MQ7	C	0.005186	35.185224
3NMD	E	3UF1	D	0.005202	35.383612
3NMD	E	3MQC	C	0.005266	35.227830
3NMD	E	3MQC	A	0.005266	35.227830
3NMD	E	3MQC	B	0.005266	35.227830
3NMD	E	3MQC	D	0.005266	35.227830
3NMD	E	2E7S	T	0.005401	48.744230
3NMD	E	2V71	B	0.005455	98.193686
3NMD	E	2E7S	S	0.005559	58.180753
3NMD	E	2OCY	B	0.005638	76.380626
3NMD	E	3O0Z	D	0.005692	77.472576
3NMD	E	3MQ7	E	0.005736	34.205263
3NMD	E	2E7S	B	0.005776	57.192657
3NMD	E	2IIU	B	0.005878	63.608176
3NMD	E	3CAZ	A	0.005952	77.807455
3NMD	E	2XOK	M	0.005962	7.348469
3NMD	E	3TUL	A	0.006087	45.749317
3NMD	E	2XOK	S	0.006146	9.949874
3NMD	E	3LBX	A	0.006162	51.730069
3NMD	E	2V71	A	0.006166	93.252346
3NMD	E	2XND	M	0.006170	8.246211
3NMD	E	3UF1	C	0.006212	31.384710
3NMD	E	2ZXX	A	0.006253	7.141428
3NMD	E	3NWH	C	0.006303	40.137264
3NMD	E	3MKX	C	0.006303	40.137264
3NMD	E	3U2Y	L	0.006317	8.602325
3NMD	E	3FX0	A	0.006340	9.000000
3NMD	E	2E7S	L	0.006422	56.196085
3NMD	E	3R84	I	0.006519	10.908712
3NMD	E	3DYJ	A	0.006568	114.100833
3NMD	E	2X7R	D	0.006596	3.605551
3NMD	E	1URU	A	0.006778	93.813645
3NMD	E	1G1I	A	0.006836	10.198039
3NMD	E	2XOK	N	0.006846	7.483315
3NMD	E	3HLS	B	0.006851	3.605551
3NMD	E	2XOK	K	0.006852	8.246211
3NMD	E	3HLS	G	0.006873	3.605551
3NMD	E	3HLS	H	0.006873	3.605551
3NMD	E	3LT6	A	0.006879	4.582576
3NMD	E	2OLT	B	0.006879	62.992063
3NMD	E	3I2W	B	0.006883	105.408728
3NMD	E	3ZRY	P	0.006933	10.198039
3NMD	E	3DYJ	B	0.006978	115.130361
3NMD	E	2E7S	K	0.007049	60.058305
3NMD	E	1Y2O	A	0.007081	92.021737
3NMD	E	2OU1	B	0.007107	7.416198
3NMD	E	2OU1	F	0.007107	7.416198
3NMD	E	3ZRY	R	0.007218	9.327379
3NMD	E	3ZRY	S	0.007218	9.327379
3NMD	E	3ZRY	O	0.007218	9.327379
3NMD	E	2E7S	H	0.007226	51.146847
3NMD	E	1SKV	A	0.007371	3.741657
3NMD	E	2XOK	R	0.007377	8.426150
3NMD	E	2XOK	O	0.007377	8.426150
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NNQ	A	3NNQ	A	0.000000	0.000000
3NNQ	A	3NNQ	B	0.004902	1.414214
